uri,track_name,artist_uri,artist_name,album_uri,album_name,album_artist_uri,album_artist_name,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,track_preview_url,explicit,popularity,isrc,added_by,added_at,itunes_identifier,guess_date
spotify:track:4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,spotify:album:1dgbFU08pXJXZhGPlybdMX,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,2009,https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5,1,5,289133,https://p.scdn.co/mp3-preview/b3398fc473e546c85e965482e7b908342c46b7b2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USUM70965169,spotify:user:11135692880,2020-03-25T02:02:59Z,1390803122.0,2026-04-23 21:32:43.121132
spotify:track:3GfOAdcoc3X5GPiiXmpBjK,Song 2,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,Blur,spotify:album:1bgkxe4t0HNeLn9rhrx79x,Blur: The Best Of,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,Blur,2000,https://i.scdn.co/image/ab67616d0000b27334cbf7013afccc7df67fa43f,1,2,121880,https://p.scdn.co/mp3-preview/292139885ad767b4b8f01d18a4bb437d0075cdf9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,GBAYE9600015,spotify:user:11135692880,2020-03-25T01:55:42Z,787069924.0,2025-10-16 21:32:43.121132
spotify:track:3QARlZJpxfM1JM4I1xaY3K,Because You Live,spotify:artist:2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,spotify:album:2Gz4FgD0ei17tCkORhpfCf,Beautiful Soul,spotify:artist:2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,2004,https://i.scdn.co/image/ab67616d0000b2738b065d8f26e912c34a1468f6,1,10,203360,https://p.scdn.co/mp3-preview/c863e55e7446a2c11d7497145a4b1153d0660407?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USHR10421205,spotify:user:11135692880,2020-03-25T02:08:55Z,714553564.0,2027-11-22 21:32:43.121132
spotify:track:003vvx7Niy0yvhvHt4a68B,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,spotify:album:4piJq7R3gjUOxnYs6lDCTg,Hot Fuss,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,2004,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,1,2,222973,https://p.scdn.co/mp3-preview/848b1bd5544e82f62f9cfcec65362d0f5369781f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,86,USIR20400274,spotify:user:,2024-07-02T22:01:29Z,1440717826.0,2027-04-12 21:32:43.121132
spotify:track:3FAclTFfvUuQYnEsptbK8w,Back To Black,spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse,spotify:album:0E4xv5gPjykrwBgBZzI8XG,Back To Black (Deluxe Edition),spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse,2006,https://i.scdn.co/image/ab67616d0000b27376ffb5b5ab045d22c81235c1,1,5,241293,https://p.scdn.co/mp3-preview/14f73729cf36a1c390842b2846360a260e5ef528?cid=9950ac751e34487dbbe027c4fd7f8e99,True,82,GBUM70604698,spotify:user:,2024-07-02T22:01:29Z,1422677785.0,2027-02-13 21:32:43.121132
spotify:track:3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,spotify:album:5gDAEao3VxFdbm8vS0koQq,Breakaway,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2004,https://i.scdn.co/image/ab67616d0000b27303dadde4d9d305c1c3e0d91c,1,2,188960,https://p.scdn.co/mp3-preview/2bbd88b6a46fd986e9e4057756bcf5d876f14cfa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,GBCTA0400231,spotify:user:,2024-07-02T22:01:29Z,471806218.0,2027-08-07 21:32:43.121132
spotify:track:5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"spotify:artist:23zg3TcAtWQy7J6upgbUnj, spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","USHER, Lil Jon, Ludacris",spotify:album:1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),spotify:artist:23zg3TcAtWQy7J6upgbUnj,USHER,2004,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,1,2,250373,https://p.scdn.co/mp3-preview/1eca1cb525c2b0df2ecba52f1105f139323e09a2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,USAR10301423,spotify:user:,2024-07-02T22:01:29Z,1692261346.0,2025-06-14 21:32:43.121132
spotify:track:4tKGFmENO69tZR9ahgZu48,Murder On The Dancefloor,spotify:artist:2cBh5lVMg222FFuRU7EfDE,Sophie Ellis-Bextor,spotify:album:68ishLKwqH5oH79kUteEHG,Read My Lips - Deluxe Version,spotify:artist:2cBh5lVMg222FFuRU7EfDE,Sophie Ellis-Bextor,2002,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e,1,1,230013,https://p.scdn.co/mp3-preview/340bdf7b29f2725f0353cb77cc8f6996cdc9fbe8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,GBAKW0100229,spotify:user:,2024-07-02T22:01:29Z,1744006987.0,2027-06-13 21:32:43.121132
spotify:track:497Fkp3gRiGrRMoqBTDudr,California - Tchad Blake Mix,spotify:artist:0LsTFjEB1IIrh7IlTxs1GY,Phantom Planet,spotify:album:4SvTjA2cwASS1cWzEIG0WD,The Guest (Expanded Edition),spotify:artist:0LsTFjEB1IIrh7IlTxs1GY,Phantom Planet,2002,https://i.scdn.co/image/ab67616d0000b2733fffc3b7f3db4dcccff523e1,1,1,193933,https://p.scdn.co/mp3-preview/1ef83f07b093fd04b355d428d832456b79c5ab8a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,USSM10105453,spotify:user:,2024-07-02T22:01:29Z,,2026-08-13 21:32:43.121132
spotify:track:456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,spotify:album:1rLLyY5p6HXNl2lKzINWp5,Lungs (Deluxe Version),spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,2009,https://i.scdn.co/image/ab67616d0000b273003f81b1f4246362638e682d,1,1,252818,https://p.scdn.co/mp3-preview/f2e9f824fbfb697b53daf131cecc55798baea55e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,GBUM70900209,spotify:user:,2024-07-02T22:01:29Z,1440982908.0,2025-10-26 21:32:43.121132
spotify:track:5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),"spotify:artist:6vWDO969PvNqNYHIOW5v0m, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Beyoncé, JAY-Z",spotify:album:6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,2003,https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1,1,1,236133,https://p.scdn.co/mp3-preview/023ccc9c406cafc5a3e3b4dd524b9092b45dacbf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,USSM10305425,spotify:user:,2024-07-02T22:01:29Z,201274644.0,2026-03-01 21:32:43.121132
spotify:track:64yrDBpcdwEdNY9loyEGbX,21 Guns,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:1AHZd3C3S8m8fFrhFxyk79,21st Century Breakdown,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,2009,https://i.scdn.co/image/ab67616d0000b273c2ced39899b0d67cd5a724fa,1,16,321093,https://p.scdn.co/mp3-preview/431b2787cb98a4dea90606248e0a835afbf6b6f3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USRE10900679,spotify:user:,2024-07-02T22:01:29Z,321981078.0,2028-05-27 21:32:43.121132
spotify:track:6ucR4KfvsBFWCMVFDvyKKl,Apologize,"spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ","Timbaland, OneRepublic",spotify:album:0V7TZQmJBgI81M9Z7GWxCI,Shock Value,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,2007,https://i.scdn.co/image/ab67616d0000b273755a9f1e89ad8e8cf91d4956,1,16,184400,https://p.scdn.co/mp3-preview/644d7ac165346bae267f00077cb69c26b042105c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,USUM70722793,spotify:user:,2024-07-02T22:01:29Z,1440889785.0,2026-01-19 21:32:43.121132
spotify:track:0O1id6uK60juxOn5odYjzt,Chariot,spotify:artist:5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,spotify:album:75UQQb5KzyAVOfUUxWBjSe,Chariot,spotify:artist:5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,2003,https://i.scdn.co/image/ab67616d0000b273be4d59ea0836a886e2db0410,1,2,239693,https://p.scdn.co/mp3-preview/51286150559b7d101685fc4c900f8ff276efa1a0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,USJAY0300036,spotify:user:,2024-07-02T22:01:29Z,277743086.0,2025-01-06 21:32:43.121132
spotify:track:2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,"spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:3DiDSECUqqY1AuBP8qtaIa","JAY-Z, Alicia Keys",spotify:album:2CUT0104gySOIvqwtXeFsX,The Blueprint 3,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,2009,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,1,5,276920,https://p.scdn.co/mp3-preview/cfa4fdeeb114b731f020502ac19361de282cbbae?cid=9950ac751e34487dbbe027c4fd7f8e99,True,80,USJZ10900031,spotify:user:,2024-07-02T22:01:29Z,1375932823.0,2026-05-30 21:32:43.121132
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:album:1IM3GwptCGYjRkzCBolyFK,How To Save A Life,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,2005,https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4,1,3,262533,https://p.scdn.co/mp3-preview/30d90238cdd10ea0a938ddc8ec122dabb87ac035?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USSM10601178,spotify:user:,2024-07-02T22:01:29Z,1064992882.0,2025-06-27 21:32:43.121132
spotify:track:1jUkHIMc7UaJQuzWe5Iop2,Sweet Disposition,spotify:artist:4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,spotify:album:6p9eMHBHyvHDGK1WIerBfh,Conditions,spotify:artist:4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,2009,https://i.scdn.co/image/ab67616d0000b2734e5ba21f4684097923205d0a,1,3,234360,https://p.scdn.co/mp3-preview/dfceebf5063bd586908ce3ed6f9f9d18c6cd14a9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,GBZUZ0900013,spotify:user:,2024-07-02T22:01:29Z,1451856622.0,2028-09-30 21:32:43.121132
spotify:track:3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:album:0cnd1tlGnbfScH1KWwgxan,Viva La Vida or Death and All His Friends,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,2008,https://i.scdn.co/image/ab67616d0000b2730102924a57d952089d6a5199,1,7,242373,https://p.scdn.co/mp3-preview/fb9f4a9b0887326776b4fb7c6d331acd167a7778?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,GBAYE0800265,spotify:user:,2024-07-02T22:01:29Z,1056083584.0,2027-10-09 21:32:43.121132
spotify:track:2SDx0PooHZI1SQKR0y44bs,Grace Kelly,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,MIKA,spotify:album:6oIaXBTIZ2Q9cJKBgrZ2Ox,Life In Cartoon Motion,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,MIKA,2006,https://i.scdn.co/image/ab67616d0000b2733408a925e0bcb7940f864a0e,1,1,187733,https://p.scdn.co/mp3-preview/2dfc3bfee24162d5caa94c0056b78a022b3dc07c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USC7R0600006,spotify:user:,2024-07-02T22:01:29Z,1444876330.0,2027-06-29 21:32:43.121132
spotify:track:4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,spotify:artist:1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,spotify:album:4vUClKTFaDWnsHE8rK52GY,All That We Needed,spotify:artist:1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,2005,https://i.scdn.co/image/ab67616d0000b273beae6e69d6505fd379ef3081,1,13,232533,https://p.scdn.co/mp3-preview/fcd477890854d132e79a028d17d89bf7812652dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,US5260507213,spotify:user:,2024-07-02T22:01:29Z,1505650206.0,2028-06-04 21:32:43.121132
spotify:track:0j2T0R9dR9qdJYsB7ciXhf,Stronger,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:4SZko61aMnmgvNhfhgTuD3,Graduation,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2007,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,1,3,311866,https://p.scdn.co/mp3-preview/998124b19664ac7c039651111eda40e8ed4d4292?cid=9950ac751e34487dbbe027c4fd7f8e99,True,80,USUM70741299,spotify:user:,2024-07-02T22:01:29Z,1442846328.0,2027-08-01 21:32:43.121132
spotify:track:4E5P1XyAFtrjpiIxkydly4,Replay,spotify:artist:5tKXB9uuebKE34yowVaU3C,Iyaz,spotify:album:44hyrGuZKAvITbmrlhryf8,Replay,spotify:artist:5tKXB9uuebKE34yowVaU3C,Iyaz,2009,https://i.scdn.co/image/ab67616d0000b273ae7012fce99c2b2345b54f30,1,1,182306,https://p.scdn.co/mp3-preview/fbc52df880d479ab0e34ee46bcc817a9f8b52a35?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USRE10901161,spotify:user:,2024-07-02T22:01:29Z,1592449515.0,2027-10-16 21:32:43.121132
spotify:track:1hwJKpe0BPUsq6UUrwBWTw,Boulevard of Broken Dreams,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:2sIWM1FzNqLCccNwXuC4SA,Boulevard of Broken Dreams,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,2004,https://i.scdn.co/image/ab67616d0000b27397e3ca5aecb464f021c601d5,1,1,261266,https://p.scdn.co/mp3-preview/c5a93c0c3653c44d63c2d0e4ca0bc7a18865fc5a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,76,USRE10401426,spotify:user:,2024-07-02T22:01:29Z,320084009.0,2026-04-12 21:32:43.121132
